,ENSG00000074410.14,ENSG00000054598.9,ENSG00000183888.4,ENSG00000100219.16,ENSG00000173467.9,ENSG00000150667.8,ENSG00000129514.8,ENSG00000134830.6,ENSG00000163064.7,ENSG00000225362.10,ENSG00000171428.15,ENSG00000120262.10,ENSG00000091831.24,ENSG00000154548.9,ENSG00000139865.16,ENSG00000115648.14,ENSG00000107485.18,ENSG00000109436.8,ENSG00000248360.7,ENSG00000163879.11,ENSG00000178568.15,ENSG00000167614.14,ENSG00000176532.4,ENSG00000106541.12,ENSG00000175356.14,ENSG00000082175.15,ENSG00000187720.14,ENSG00000160182.3,ENSG00000169083.18,ENSG00000235584.3,ENSG00000204385.13,ENSG00000213064.10,ENSG00000114547.10,ENSG00000287914.1,ENSG00000005513.10,ENSG00000259459.6,ENSG00000178935.5,ENSG00000204434.6,ENSG00000160180.15,ENSG00000168350.8,ENSG00000135912.11,ENSG00000204248.11,ENSG00000166535.20,ENSG00000206113.11,ENSG00000092068.20,ENSG00000253768.1,ENSG00000143412.10,ENSG00000254615.3,ENSG00000223813.3,ENSG00000073792.16,ENSG00000154645.14,ENSG00000183044.12,ENSG00000256612.7,ENSG00000259793.1,ENSG00000186868.16,ENSG00000198729.5,ENSG00000148468.17,ENSG00000227036.8,ENSG00000148513.18,ENSG00000064787.13,ENSG00000234918.1,ENSG00000249346.7,ENSG00000224559.2,ENSG00000236313.1,ENSG00000186832.9,ENSG00000255774.2,ENSG00000187486.5,ENSG00000172425.12,ENSG00000259725.1,ENSG00000254290.1,ENSG00000183323.13,ENSG00000253125.1,ENSG00000163683.12,ENSG00000232400.1,ENSG00000186910.4,ENSG00000286208.1
TCGA-AC-A6IV,7.843549268357031,3.965736677602308,2.381305204807994,9.587492345180845,6.982813509781163,5.959820200093382,7.861001005558574,4.577380096,2.036384944680803,3.010165649350244,3.965736677602308,4.505582515,7.995427431786754,0.6120131597579366,5.366073853149342,8.855561023,9.609663121661166,9.339748618618327,3.756054283278208,5.186627557123203,3.746925221402711,1.809658706927294,4.626987570911031,10.38437115219897,5.945127742417954,6.14946605,7.628146358691813,7.031368784610532,7.182908077155819,2.468304672000793,6.434577953349712,6.694307516055912,1.064103800790879,2.129243780471062,1.453425427626179,1.121741473963985,5.563579844232117,2.048324455805415,7.581535177481206,5.601045633976638,4.083552339288191,1.692818094,0.3671054415968538,0.7932123017799864,6.665043256006352,1.715458689,3.656215505468178,0.9668082965605577,1.480114965283309,1.669816521494673,0.4771919960619671,6.910864793099559,5.335340752162232,0.7789519002107729,4.517441807681055,0.9668082965605577,5.208074002051219,0.9285615263170258,2.902468095154067,4.007616715070476,1.087435914373319,1.321897578,2.168062720712531,0.4414217823001402,2.875914802472017,3.075798927963104,3.341422436867452,0.3087429071202265,1.857944163985453,0.3671054415968538,4.635916587539255,1.638565937555428,6.923277042176665,0.9668082965605577,1.251345317573836,1.292082348123897
TCGA-AC-A8OS,8.807999822,3.324894227773055,4.561423244424624,10.84617811094001,6.876096001308567,3.616558036109409,8.286928783659878,6.770390184000401,1.391605268446232,4.275148135151555,7.956547285024946,6.421109343604062,10.34803254169038,0.60519952,5.619703561636631,10.03014754828783,8.661855722932572,9.093613464259334,4.696933847975787,4.158536035084947,6.260640142123651,1.518159117427293,4.687986082,10.11343631472006,8.496341033,4.195309417320605,7.695790306563348,7.964442377,8.169296268617758,3.451894821238459,6.686117457473514,5.754912180787838,0.4655764271296877,4.895575521588325,1.715987266389454,5.633168265557781,7.393358654876804,4.329380932526498,8.259540435051159,6.359751143784078,4.173037452134618,2.204213452819701,0.287475944,2.191607136,7.283302505014559,2.403209719205123,5.381727823975489,0.8004896869911454,1.300614986642016,1.312307592272282,0.5860617796294376,6.601686118518828,4.772946402694569,2.295405171620608,6.344172990241771,0.6427298332281344,4.826928455082515,1.625156591584386,7.765230241850755,3.002883822597731,6.063725788404057,2.126868318058637,4.117472295266793,4.040477074353306,2.984731266217557,1.980655291833342,3.791742843908674,2.523772506358006,1.240686780512047,1.044340931208314,5.678482297481065,4.583303198,8.631987711767165,1.842335189504712,2.648932079064443,4.373300432188547
TCGA-OL-A6VR,9.675239809166497,2.084260529246857,5.684495723839125,12.10694553994782,6.333166132908813,4.980481155,9.19745614,5.882524479484994,0.3997383841094319,2.633217075387256,3.015740926,4.738828717105661,8.173711305224245,0.1319589625547942,6.018051938971994,9.744237959,9.798081281119998,9.688893050013379,4.983396216728088,6.799025257494341,7.230225615264462,1.060402600938221,5.924080923788037,9.161068703,9.007865571736916,9.849837450002129,7.444098778423326,6.846226603877209,7.988437905,6.621652209492343,8.041673870019487,5.391566059988762,0.5330411098988617,1.015540170512826,0.6105047427288899,4.992106227334856,5.988975529153763,3.801815063929258,10.39531690997181,5.922942595967129,5.015791110285032,0.8075868389346037,0.8336658884022239,2.691421157407175,9.436675907573976,3.878979211650379,6.042716142511694,0.2720526111731922,1.575053620537344,0.7263959395350578,0.4844844590783879,6.366484620265058,0.4511809883264726,2.121784924505262,8.960988732566694,1.125184248800992,2.509252257195739,1.385324292239855,6.484865176686032,5.677762836173832,5.674610036322028,3.677731119097051,2.455682197518345,2.447261197062288,1.679402952684421,4.412071723139586,6.466752471779931,3.358788813829504,2.400046012,2.468222247,5.996930970276893,0.3643951403586548,9.308842945902079,0.1528246566053449,7.183776783758522,2.849954305537021
TCGA-E9-A54Y,9.586612108863168,2.575452923829377,3.686128609310237,10.38437834774149,8.024024358013243,5.729607647765889,7.889847317072295,4.361302179125995,1.092060594677731,2.975068756175975,7.443494584365268,4.805815995942972,9.534020055814075,0,4.412771545886027,9.474074587738224,9.779954387368534,7.607274258820699,3.827423576051633,1.186669122810297,3.863672438766405,1.155817199243455,4.753970735698577,8.219910207382643,9.672645566312365,5.161738865675327,7.158439672421991,9.430786067364105,5.882296241474312,0.8242184978197082,7.858605558700481,5.620148243331299,0.034329111,0.6798851686929147,0.5435248863415145,5.041362549068533,6.702668860723372,4.328824129739671,10.23216305431147,8.551279774808968,3.247990200946066,0.7844325252783477,0.5435248863415145,1.059093595,8.295276179402146,0.1640170401859123,5.685735724964592,1.848274545704587,0.254163367,0.224736042,0.067860306,1.500861800476635,10.11522051793513,3.704899043379208,7.108712469052149,0.224736042,0.7435181619230711,0.5435248863415145,0,3.978318296974653,0,0.1640170401859123,4.554047107597375,0,2.271664063644734,1.549146286383261,4.061817592,3.619853098556231,1.695764711492945,2.522019690127908,5.111373677557078,3.298297545830333,7.129950901907339,0,0,3.363881588
TCGA-Z7-A8R5,7.185412515958793,5.292907201973437,2.712010055083419,10.58141734245532,6.321491803562332,2.788987531956337,7.236782362634719,3.964664129477113,2.307478568471801,1.901005592705667,7.264002838899306,3.741506152211827,7.339024616001766,1.525268759963715,3.310691416,8.222283201434552,8.066140375198458,7.945551314376678,3.584263127524126,5.757357140731481,4.396071639929937,2.748049130229857,5.173205184830764,8.230533125654418,7.154136805816798,4.505391271355959,4.900463008650612,5.806605580656574,6.435005090425946,4.151169773780404,6.772308644720054,6.216614416582947,3.103746719993558,0,3.261671146959965,3.484537804,5.024413944537205,1.483123165575452,6.915197776306878,5.862471407503047,4.952873195543614,1.015834653,0.2880497621380606,1.234841775800215,6.011375021170912,1.983941362594085,4.390382031304198,1.993980967639411,0.6086654284507675,3.051828799363102,0.9137641281177356,4.603733160419995,1.631985212567391,1.922190773579168,6.187382775627214,3.693028104869443,4.908446945828659,1.846640282161045,2.624243437841371,1.922190773579168,3.017790035792508,0.1866500067674841,1.234841775800215,0.3827882646964096,5.374906136678543,1.454326176610806,3.799899077846627,1.454326176610806,0.6086654284507675,0.3518948905432254,5.352646377574439,1.217808771297177,7.318698350444793,0.1148610351975085,5.052305843970518,1.092590873843581
TCGA-C8-A1HG,8.930945559095981,2.157058042552011,0,11.24453239176606,9.037189227954935,5.111132739,8.008389876352117,4.995402914750273,1.411871605174031,1.817963875373327,8.92356283,4.879782417774431,8.986718907476527,0.5358596258892631,3.739022655767952,7.464036363011823,8.922225801434704,9.699237258989573,1.789366793610179,6.341014825552358,3.877918487491824,0.3129010750498313,4.010815066726584,9.330794632089972,5.334164348222424,7.860729220712505,5.256636191521882,4.965358903982385,7.867371276168118,0,6.084971118,5.821039500374093,0.049073715,0.6984922979234996,0.2721458379883478,1.604747970076675,4.989129645156298,3.082991321698939,6.376895514277873,2.157058042552011,3.947515125378896,0.2302057381230215,0.3911121869257534,1.684562196424906,4.477630218649317,0,3.560144884495188,0.5010113733838116,0.7289291552170187,0.6673994429154149,1.210898042824895,3.047205603396689,7.755628393773949,0.049073715,8.674643618,1.098833617323833,2.597332052978207,2.412796530624338,3.047205603396689,0.352536562,1.411871605174031,3.445690519098056,3.228558170145599,0.2302057381230215,0.8991841992017422,3.152005062704374,3.819010843988243,0.1424805279899104,0.7879416682840087,0.8721673386971897,5.358702627794488,1.700008532115681,7.703656230058417,0.7587371243305352,1.027163461117329,2.637996637603198
TCGA-D8-A1XA,11.64257444342396,1.083096577969945,0.1633025319343829,11.06902748934016,7.065777122994057,6.596909174510239,8.672293879252866,5.708044805882393,0.7129810705088772,4.140685009262975,4.475927372789831,5.734807018124256,10.71933640561492,0.3330458425933725,4.716324998817055,8.382223052975334,9.692945717355643,10.29520009950928,4.139050344869744,6.213482739422814,4.902231309246278,0.9845938540246832,5.707493435722317,9.033630210226624,7.613034161776974,8.795249725699701,9.634214588492442,0.6222881414316875,8.934809438908456,0.028533248,7.684677185449921,5.597523369243583,0.2385075154486441,4.030380663,0.2385075154486441,5.262001091454229,6.904833165508633,2.630731654062724,4.241628981,6.236214565841459,4.235522737223299,1.200598532215265,0.2627291937611494,1.399399992614951,6.630745288453023,6.033379711395103,5.558310131015192,0.4641639687863341,1.593323268,0.5650031902180216,0.2627291937611494,6.519866664,10.65183803109279,0.1633025319343829,8.520558110719277,0.4000939634025566,2.409938587971928,1.013430392450734,0.028533248,5.253716485530418,0.056513101,0.2865509154690688,2.431466645174305,0,0.8471828641624446,2.785029806664072,5.419770479148925,2.519537868475118,4.007270413130803,1.621693248011507,3.850293556946768,0.6773850871256071,7.483282752653995,1.593323268,0.4641639687863341,3.030492716752576
TCGA-AC-A6IX,8.322944587274288,2.980226396056477,3.082100025296481,10.53829782900692,7.138799893872873,3.87117368,8.264640557341556,5.243947826832952,2.026112373866246,2.707415343109234,7.557517634956987,4.502101617480602,8.373241665940194,0.4954302068023875,3.425011114688167,10.19414108123496,9.29841673,9.329236877869842,4.838965538828615,4.747900864238307,4.461212041876222,1.873150536744707,5.173476688234596,9.887758106990796,7.407647593734862,3.171298996183756,7.38676677,8.219289684239689,7.762594916242965,2.485497612460807,7.696645069,6.423807585588802,0.9495197759557787,1.750745178694139,0.9214214938536005,4.534926393423926,6.823609947405374,2.290583701646823,7.860994330863606,5.451609019672489,4.590631767,1.249882161946698,0.6403782925514788,1.238539488,7.397802726084195,0.1284557063243636,7.157553204162928,0.8782205466488086,0.8782205466488086,1.004126035648863,1.030673156722357,5.131934428977949,4.485404847901991,2.251618525884111,7.003786053680582,0.7402673661657968,4.515086276845279,1.168544362655671,5.027886581859385,6.059375694330056,3.766473282961304,0.6230364244011521,2.328524099656182,1.693743995637095,5.012152684296565,4.472149036638284,5.103299258240086,0.5143653617369398,1.909366036758041,1.894988744372102,5.465662193688169,3.010550923188445,7.825898194444635,1.043765750704212,3.274867078356732,2.678327131232376
TCGA-A2-A4S0,7.943048292057814,1.666056170457333,0.1470869300041011,12.42811600544185,7.762649445570818,2.981128631149593,9.569384431013612,5.903144057156537,0.7405568848869021,2.225304918121663,2.602030214162089,6.202873996975928,10.62102566206709,0.5421669492261899,5.434123397308574,9.688548013,11.00265980181553,9.688360347193072,4.535477406168642,6.342989964144365,8.603039025,1.210892838556909,6.672407775533872,8.674796517,2.676582924539674,9.953049533858726,8.438718933504026,10.19820189,7.206215645186157,2.941364345951157,7.644187287776338,5.362536799806891,0.3429281851733908,4.256418759866704,0.8303786227008334,0.5421669492261899,4.696422082774541,0.038201322,10.77596004887407,5.723586419478325,3.902369774744871,1.398789462,0.1470869300041011,2.776010499391105,7.868809809498504,0.1470869300041011,5.103499144815296,0.4879929467253153,2.735896090308642,0.1116970410469352,0.5685097185074143,6.450032292836733,6.475487621907047,0.6693190655814574,6.838225153,0.1470869300041011,2.971289837349726,0.6197947286154696,5.290182783655675,3.281055537929863,3.147635272474583,2.516665076388807,0,1.616417747819712,0.075417146,0.9948074758317945,4.46711213,1.088805587908092,2.836876910873584,0,5.914740995557916,0.5685097185074143,8.487638695,1.398789462,4.994787109178089,0
TCGA-A2-A1G1,3.788696194,7.138153797754316,0,8.074512952,0,0.1988488274556701,2.083687156543132,1.497048390315575,1.412808100924925,0,2.010612940720057,1.323342241231903,3.066397798,2.579018864183332,0.2142458318469845,1.265395070100962,5.477637989639956,4.610923485,0.8184751523003899,0.8083651680147711,1.924307220646921,4.230418388631692,0.5045858750808113,2.502700396141766,3.341681549,1.862133206351882,2.676729577896917,0,3.686145463408035,0.017658534,0.5294175972710363,7.665027488203278,1.125821080559227,0.017658534,0.44056973,0.017658534,2.657146470735949,0.1355630075390685,0.4007506360571049,0.8969014730306346,7.757999005410221,0.4141461533056802,9.676067801141105,0.03510354,4.044814559928398,0.017658534,2.347279885013654,1.033363188553069,0.03510354,6.342250074970807,3.213471666192811,3.464259206,0.3033288141800609,0.017658534,4.584507832551257,6.878953691,6.260022342792964,4.127444125774122,0.069373193,0.3735805914740287,0,0,0,0,8.045083036549883,0,1.092881521803773,0,0,0.086207511,4.388918867970982,0.8083651680147711,6.078961654865565,0.017658534,0,0
TCGA-OL-A66H,5.340829536245486,3.323406874156412,5.786270929210405,11.76565863281704,7.791089416914262,6.077611967973714,8.482068491862043,5.468812378859901,0.896171062,3.461842292282252,9.108610110968916,5.946179945820083,8.992586696,0.4844532971162051,4.434619795052182,9.577616366841422,9.475204531864195,9.672569538621065,5.158572816632176,5.497936660359945,5.748443811123633,0.7596642608019354,7.834614302449135,8.183666993321118,6.999342594495564,4.145459517480755,7.786704993724724,9.497174323,6.894240981708569,5.512613152750069,9.079389396388176,5.838039856626841,0.6286113167216575,1.005860183416849,1.203001533057728,0.1978911557741388,6.953138619966545,3.668985124248334,10.44098597020176,5.816694765132355,4.307255028194495,1.254710816870683,0.2240691898323389,2.589691441418613,6.909948455656176,1.582689907848394,4.87548277,0.568584071,2.564301275207365,0.8123793923867855,0.4844532971162051,6.094117361704389,7.827428499240115,1.841312962813866,7.788624818613248,0.5480068378562878,4.284112474044529,0.7234193872330262,3.625455220649732,7.604249065220739,2.830225209,0.1163803349176812,3.450800059,0.7416556436636984,2.452496149545164,0.6286113167216575,5.088167048397742,1.923487397000627,2.629408565458175,0.7950208247109166,5.282079528334909,0.4179705664710938,7.936955905228232,0.4626310328490901,6.932697617275584,2.896833386083614
TCGA-D8-A3Z5,9.155296460087795,4.059949970983793,5.221845883594203,10.87978677899521,7.448327703664483,3.701143669023158,8.794698827,4.358277412,1.981347449504572,4.838679182380545,8.105466489007881,5.118582331905869,8.515810970165683,0.7708337605428414,5.849040909117893,9.630139685674171,9.759024130150094,8.755216090148151,2.710196176419131,6.179021467615804,4.607452208679884,2.496623512021567,6.007101569937258,9.444789782796821,8.471503049,7.864216834989237,8.085911971090852,12.03321336016385,7.726556279113686,5.569529773808728,8.293135937919892,6.109890838668526,1.291499790074973,3.048660356297531,1.803041377588392,4.816250677413636,6.816044931760117,4.750583976270892,9.671428324,6.580314597971086,5.127354156,2.038269192129359,0.1452709476900158,1.987784134344052,6.216156857396565,2.455418736,4.493335980509083,1.114581380870517,2.298575752798122,2.549794112678597,0.6783579265861381,6.333882177194176,7.740321259314005,3.884791673318124,7.696048631433735,1.430292436578338,4.025953065,1.391980932926103,6.218553283586997,6.233187493985555,4.793467979570694,2.145788152939683,4.363236679585913,3.610204820190788,2.875513472541428,3.661432322524522,5.557680660762346,2.744809898523466,3.340327732538972,1.090859472989769,5.254242535096794,2.985738062429618,7.433963129816265,2.288183026111837,2.393742883,3.446948882
TCGA-BH-A0WA,4.828297882,7.883447056821002,0.071516858,8.171974213,0.024235007,0.4570026031864691,1.648225924112571,1.456728542526202,6.515623482478733,0.1833563081498075,1.592587333391514,1.161334950085425,1.760682652004755,2.881578107094373,0.2669769105952717,2.340754623500739,3.460968657025274,4.787287921464966,0.1396553163796844,2.011608776812801,0.8851961297744629,5.752336503955547,0.1833563081498075,0.9873486733324834,1.865003822092015,1.336070973509619,4.266390639618338,0,2.378843924576465,0,2.551361002829619,8.228476158543927,5.149360153661131,0,5.852596486,0.2257723703248598,3.328567610711639,0.048069622,0.6869274382700613,1.568069290604479,5.749613607133918,7.835354630864328,4.676966671737178,0.2047202156946985,4.295307595,0,1.999435644005917,2.756960663303404,0.071516858,5.327903104966592,3.180082516055811,3.445348420207158,0,0.1616712754792725,1.884992455109593,4.740514060172974,6.123992947288349,4.619466837461836,0,1.716746170944176,0,0,0,0,7.229537581791551,0.048069622,1.374282504990775,0.3070372203165199,0.4390875460387164,0.024235007,3.606514153038501,0,6.169182932120716,0,0.1833563081498075,0
TCGA-BH-A0H3,9.397699982838759,3.781322563660615,3.317878986333315,11.18701928330652,7.290875003810627,5.201377071808598,8.413587983,4.319550441410297,1.310100742,2.198113542136047,8.576454885759127,3.883330036011065,8.824214595526792,0.8247881160609407,4.249646155458263,7.694756508467598,10.16292235291754,9.967789300561725,4.440569525740896,5.47797388,7.971381238152317,1.490639397176632,3.416878474027486,7.218770069476468,7.210360977728246,7.122644445187244,7.648990053283525,3.653617659950048,7.338795589726467,5.456414140381351,7.877840659270729,6.918536438690991,0.9476122358131963,2.307666392964912,1.071639982752093,4.869777889779033,6.436224667986513,3.115287634756824,4.146997483684869,5.983059739699675,5.201994127337066,1.530488521381277,0.8627455846930516,1.878078530389436,7.687063600273551,0.5885069,5.685475245139784,0.9118503198964674,0.4457552851792093,1.658289916083259,0.5424748019910255,6.352551571114197,7.862993425360408,1.060795142634806,6.911574184477575,1.607029359658354,5.100409305382406,1.827790246637122,6.034545557920784,4.834397275307097,3.815595133992416,1.272995008971401,2.590040701500666,2.520505575,1.629221557612268,1.407478865620944,3.525382720025801,1.853153490904366,1.546125002923122,2.488491605492694,5.740028743700001,1.782302481898465,8.150760423712148,1.355179846321422,2.339421999914328,2.969250300134588
TCGA-OL-A5RX,8.670985652709488,3.879525994572083,1.913009684086797,10.71626765641313,7.227782350007831,4.077400599339005,8.205734263449685,4.866533583693585,1.599242767386314,2.746382848338716,8.780347277278375,5.770271883722903,8.313647001826464,0.868149841,4.432184538881579,9.268608322609287,9.697628292241129,8.945777715117522,4.395957948724305,6.880395544,7.065721280216271,3.160423617929227,5.406746486931108,8.524960332094018,5.929753665639846,8.387961948467236,7.498139500425494,6.981390318649043,7.252685162987706,2.247138040426034,7.515479302397681,6.592334711077686,2.731923536080185,1.630759724010584,2.020027996792393,5.566705530164773,6.305481188919194,2.605437217131342,6.536922398265746,6.162304146755821,5.383036676028278,1.895817251856127,0.5974473612598422,2.443311238855751,7.487598832140605,1.018687007398777,4.717937688,0.8324514713802952,1.488917439,1.740766073925007,1.252760527818573,7.277787673256253,6.598989479572969,1.125793857559044,7.721934141422729,3.138664798499401,4.489179022332843,1.778776173728366,5.948634418950026,3.274562656429849,4.809148131672533,1.946791853,2.562501657834863,2.437382291536828,3.690571644196846,3.206471241806373,4.379045125764291,1.225495603930926,2.177707925704953,2.697610673789056,5.733849278816948,4.107582378769013,8.009906498737703,0.8856731512063167,4.563191707059382,2.191863830829155
TCGA-BH-A42T,9.303224757,2.553269230345772,0.6962919917473593,10.23451124243153,6.650185496726742,2.131202578536791,8.126140582806814,4.950265366748349,1.733899086607132,1.049684872409419,5.514947338213759,3.608459666495708,9.115995537672692,0.065606934,3.211940765100947,8.802445184,10.08022304481331,8.286643345138582,2.568436423238947,5.647170936850049,4.561399803551343,0.7637317078612933,5.691572073534159,8.526559962567303,8.290006942565338,7.762894950331158,6.588750872454882,5.983007330832621,7.421534720158856,0.9018564754899198,3.529282814831536,5.782176997,0.3725722213815863,1.910920707336048,0.8531455968230272,1.780232112146476,5.640458594991606,3.635716063102533,7.160599472531278,8.107846732709147,4.927654201677096,1.394173323132279,0.1283596985690272,1.629300729344164,6.289109121970843,2.765562524547199,6.610208335004717,0.682417323,0.610968953,0.7371329140171721,1.133658608597109,5.848136056727064,6.270101315711042,0.9018564754899198,7.716630906111692,0.3017346267370001,3.535084690747727,1.016890291738186,4.653177145611439,4.013612232382726,4.450139632936533,4.302619751,2.820439031818335,2.335621868966161,1.951978896609321,3.484009205734353,4.351662324497019,0.9018564754899198,2.442384680954856,1.636514893995731,5.649847153503245,2.404853786927186,7.071586461308772,0.5962446379248224,1.402660722489643,2.379279562174587
TCGA-B6-A0X7,9.175538564,2.838694969710806,4.563467047851355,11.67871736880665,6.180241793874324,3.291461802157778,9.229629135353068,4.693508219448111,1.944463981617318,2.858260499587071,6.281235779181225,4.335838091,9.260554120799807,0.8197874293659099,4.801886242830173,9.045656674891365,10.25730657236174,9.818493040241055,5.042515240439099,6.376750985799853,6.037008050756727,1.097326940753803,5.486230131,8.063739156790932,8.754578140459309,5.477295139031243,7.658599193485443,2.733149493943666,7.887297473470123,6.145163729,6.713501766630666,6.325543637245429,0.4066389739483235,3.665486515624518,0.751675712,4.363485021566708,5.483082919449577,4.939127484947195,4.790049900926007,7.641410026,4.810281710248163,1.192886168729877,0.4242488845642122,0.8461565307982928,8.412807663556723,3.155738567383811,5.374042541985078,0.7235043851809917,1.803555253119378,1.913626264,0.4758245114009406,5.095684286,3.171465028178459,3.667336299936973,8.162540652871007,0.7376588096404119,4.087712739584059,1.677061429006411,7.758511230169494,5.928976058417457,6.077218501627923,2.078398253377399,4.342799651340219,4.650203651084523,2.791982963470478,2.883941835583135,4.696228701656204,1.624709940558836,1.968668182609912,1.233406520750043,6.124440884174713,1.402858409495958,7.981284360740783,0.5418434800033498,2.285274533802784,4.076619576745016
TCGA-B6-A0I1,3.098853157815328,6.524491019150966,0.4372588700913945,7.847326269,0.1026663098563616,0.2531007839726343,0.7598437460365383,1.798342767554772,7.713401901613551,0.3057014788077229,1.840549055776754,0.2883801342281103,0.8570390212987521,3.674852851843549,0.041947242,4.704709850151016,4.436408689077074,4.534253368949231,0.1026663098563616,0.3397324887043324,0,3.783933730144295,0.1609327558277513,0.9480974580775077,1.134121432674191,0.1223510887224966,3.278463325232551,0.021126071,5.103581772,0,0.3893196221151516,7.755964158926293,3.696354142533605,0,5.307571910826668,0,3.138059838436546,0.1609327558277513,0.1798434453425614,1.559325726925042,6.044582424232805,1.415157003298643,5.782243666115459,0.2351322268372172,3.249665663620998,0,4.721746965,4.372090293006289,0.021126071,1.462259083571223,4.096626984838158,2.060570305938843,0.5137790582920931,0.062472189,6.045871468221711,3.428317412146217,5.665921617918947,4.099112695666628,0.1985094593205859,4.711223925365127,0.041947242,0,0.1417708910314617,0,9.115836861858934,0,1.290199846,0.1223510887224966,0.041947242,0,3.440130082373722,0,5.089899708586175,0,0.021126071,0
TCGA-C8-A1HL,7.655683687,2.995294719897399,3.868774686882499,10.71632596524346,7.996636839754065,5.048106120563407,8.824520993848877,4.839427413747496,1.601253899761306,3.377881917908342,5.642786665985872,5.705721862323163,7.579194350657907,0.4973894090842145,5.280675307661245,9.37427097,9.432561695412849,8.695555538663806,2.375515909194084,6.004533525125793,6.359672426532554,0.3406946317611814,5.948500493036315,10.75704679771403,2.876636404,1.854088065837619,7.273040917843839,9.725481004560168,7.339258579804463,3.890137909438815,8.302850889,6.103369018730266,0.2554655134676689,0.9412371060808853,0.2554655134676689,4.346805926336155,5.990865307309067,1.430316057851341,10.89433504721597,2.783303903436261,4.319070821560508,0.5219270768864688,0.068230836,1.128649909,5.703712347610839,0.1333799603984302,4.208151033,0.5219270768864688,1.929394274509888,3.266123600387845,0.2258989558259065,6.374485504854564,6.340400784106911,2.110186050852755,0.6387202670707781,0.3128406472620747,4.112430513843147,1.794911107608041,3.330049224229638,6.439927934615698,2.762861297794267,0.1333799603984302,1.336598607693632,0.9229277423131476,0.4973894090842145,3.569561956,3.990255206957392,1.206403041322629,0.5219270768864688,1.493715494,5.681420952916672,2.793417597626475,8.182833638769782,0.7467624930246386,0.9948109694332714,0.6609857122629708
TCGA-AN-A0XL,9.582573095,4.865573587230156,4.318076118291697,11.65969278252776,8.103091638043768,3.970386577177602,8.513355751372076,3.946463864605638,1.778409113593592,3.306457016312206,7.316381754917973,5.086492992579458,9.604850661295764,0.7336643774969798,5.679949552503305,9.438521618548677,8.588358075904091,8.648840121619127,3.659562510614012,5.447096708209065,5.680985483822569,1.194647637691006,6.036657190725978,12.82013119851078,8.195788521,6.269686626540991,7.754183735429665,8.005785294718553,7.585892875604205,1.579456268822931,7.461195241,6.492260512,0.6514938051762709,3.623376721835877,1.086223213,4.191492812558105,7.569065107065836,5.510821658,7.730489372504687,6.022424542628272,4.572582089,0.9276859694011803,0.2880070005372051,1.690612455252668,7.508645323365316,0.5998468627588026,6.041908045193936,0.7495514423727552,1.824137706,1.690612455252668,0.6514938051762709,5.770326023834743,6.675717739,1.868461275834643,7.565984312375998,0.4327898634542364,4.630568540330965,0.6514938051762709,1.459015430046669,1.911463595072497,0.8264639051877072,0.6172687539112652,5.456201556482782,0.3518437522851557,3.051621015248662,2.039751435009675,4.522606167820996,0.3518437522851557,3.012654122611798,0.9136532705353237,5.319200785426851,2.192845725315877,9.048335863976002,2.542042115376524,2.277465565681806,5.031513184145928
TCGA-AC-A62Y,8.753107013880676,2.392764639768585,1.507095380370288,11.52030255522488,9.114888703720831,4.386942837,8.756893015161529,6.390366645838051,4.910398569643859,3.380496521636553,8.641463019701522,5.505236310303579,10.46556445845065,0.3825983024898075,4.846859377863356,9.096438170154508,9.343938244853494,8.864770553926226,3.692070426678034,4.263110720971446,6.742383383974887,0.5515450171610642,5.461493025194026,10.60698482,7.023114148159929,8.903102251146908,7.021316507097517,9.16688494,8.869274602053302,4.009293527532202,8.060203834,6.471931104290999,0.1391148098850478,2.818340945535183,0.7728185835761596,5.393633456200845,7.855870909426836,2.688433866983806,9.345735022361803,6.749458910600481,4.460427277005415,0.9646239505266725,0.2414895203949332,1.606361898362472,7.375071117031556,4.196169848033286,4.436345965890117,0.5111267,1.507095380370288,1.389383814412294,0.3600179271055634,6.496401331373028,2.797485929714782,2.594838894643262,6.962342179261645,0.265987057,3.217354334205373,1.400490678175685,3.965091707754941,5.716062719878447,3.641476060105501,1.717114033418941,3.579301182474472,0.3825983024898075,0.9942512952998347,1.743522787851405,5.797092038047418,2.452682929990145,1.625421135,0.5314773978866436,5.752277495696586,2.710913710949499,7.395685407775321,1.931370134366127,5.313637507682091,1.752219361735466
